,date,description,lat,lng,place
6101,2014-11-13 00:00:00,Worker killed by truck that rolled while chains were being installed on tires.  ,44.0715807,-111.4482884,"Kent Fisher dba Fisher Logging, Ashton, ID 83420"
6102,2014-11-13 00:00:00,Worker cleaning gutters killed in fall from ladder.  ,47.5269684,-122.3736338,"Sound Window and Gutter Cleaning, Seattle, WA 98112"
6103,2014-11-12 00:00:00,Worker fatally crushed by dumpster that fell off trash truck.,40.641234,-74.132238,"900 Todt Hill Rd Flag Container Services Inc., Staten Island, NY 10304"
6104,2014-11-12 00:00:00,Worker killed while performing fire fighting duties.,39.3255674,-76.56069889999999,"Baltimore Fire Department, Baltimore, MD 21213"
6105,2014-11-12 00:00:00,Worker killed in fire and explosion at fracking site.,39.8072948,-81.4678991,"Buffalo Gap Instrumentation & Electrical, Sarahsville, OH 43779"
6106,2014-11-12 00:00:00,Worker driving ATV killed in vehicle collision.,37.6601659,-121.140163,"Miller Orchard Farming Inc., Modesto, CA 95358"
6107,2014-11-12 00:00:00,Worker struck and killed by pole.,34.1760153,-118.3458646,"Temporary Power, Burbank, CA 91505"
6108,2014-11-12 00:00:00,Worker killed in automobile collision. ,44.9765519,-93.2711001,"Wells Fargo Bank, Minneapolis, MN 55479"
6109,2014-11-11 00:00:00,Worker killed by carbon monoxide from gasoline powered generator running inside truck.,38.8197246,-76.743121,"Accurate Insulation LLC, Upper Malboro, MD 20772                           "
6110,2014-11-11 00:00:00,Worker drowned while cleaning retention pond.,40.0756871,-82.8101975,"Aqua Vac, New Albany, OH 43054"
6111,2014-11-11 00:00:00,Worker electrocuted while testing power leads.,38.77740300000001,-90.421662,"Ferro Magnetics Corporation, Bridgeton, MO 63044"
6112,2014-11-11 00:00:00,Worker fatally crushed when car fell off jack stand during repairs.,33.4517666,-112.0550867,"Fred Carries Contracts Inc., Phoenix, AZ 85006"
6113,2014-11-11 00:00:00,Worker removing limbs from body of water drowned when boat capsized. ,37.1120848,-76.5372625,"HCN General Contractors and Tree Service by Allen & Horace Nelms, Newport News, VA 23602    "
6114,2014-11-10 00:00:00,Worker killed in fall from roof.,39.4077351,-87.40734259999999,"BSE, Terre Haute, IN 47802"
6115,2014-11-10 00:00:00,Worker died after being pinned beneath ATV.,33.1281779,-91.9612427,"Danny Creech and Sons Mowing and Spraying Company, Crossett, AR 71635"
6116,2014-11-10 00:00:00,Worker struck and killed by pipe.,36.055307,-102.506072,"Lillich trucking, Dalhart, TX 79022"
6117,2014-11-10 00:00:00,Worker installing guy wire electrocuted by overhead power line.,34.3675936,-77.71054819999999,"Mastec Inc., Hampstead, NC 28443"
6118,2014-11-10 00:00:00,Worker electrocuted by overhead power line.,34.3675936,-77.71054819999999,"Mastec North America Inc., Hampstead, NC 28443"
6119,2014-11-10 00:00:00,Worker killed in fall from step ladder on scaffold. ,41.078631,-80.72206899999999,"MTL Home Improvements, Youngstown, OH 44511"
6120,2014-11-10 00:00:00,"Worker died from burns caused by chemical solvent fire.
",41.6579388,-93.58898549999999,"The Color Store, Des Moines, IA 50313"
6121,2014-11-10 00:00:00,Worker struck and killed by concrete wall under construction.,40.849768,-73.411275,"Wood Home Improvement, Huntington Station, NY 11746"
6122,2014-11-09 00:00:00,Worker struck and killed by falling tool. ,39.62722790000001,-99.8226191,"Discovery Drilling, Edmond, KS 67645"
6123,2014-11-09 00:00:00,Worker fatally shot during robbery.,30.4381565,-81.71613099999999,"Gate Petroleum Company, Jacksonville, FL 32218"
6124,2014-11-09 00:00:00,Worker struck and killed by truck that rolled over chock during maintenance.,32.5554376,-84.8255097,"Power Corporation of America, dba Southeast Power Corporation, Midland, GA 31820"
6125,2014-11-09 00:00:00,Worker died from complications after breaking leg in fall on wet floor.  ,38.1510386,-91.2495155,"Town & Country Supermarkets, Rolla, MO 65401"
6126,2014-11-07 00:00:00,Worker struck and killed by collapsing wall.,43.6971294,-114.3517172,"Arnulfo Gonzalez dba Gonzales & Sons Building Contractor, Sun Valley, ID 83353"
6127,2014-11-07 00:00:00,Worker driving ATV killed in vehicle collision.,40.5999425,-112.4643988,"Great Salt Lake Brine Shrimp Cooperative Inc., Grantsville, UT 84029 "
6128,2014-11-07 00:00:00,Worker killed in fall from roof truss.,38.5360314,-76.76827750000001,"M and J Carpentry LLC, Hughesville, MD 20637"
6129,2014-11-07 00:00:00,Worker killed in vehicle collision.�,33.8918451,-118.0379481,"Santa Fe Springs Packaging Corporation, Santa Fe Springs, CA  90670"
6130,2014-11-07 00:00:00,Worker fatally crushed under vehicle when jacks collapsed.,37.6222864,-97.3307525,"Tow Services Inc., Wichita, KS 67216"
6131,2014-11-07 00:00:00,Worker directing traffic struck and killed by motor vehicle. ,36.0683549,-115.123088,"Traffic Control Las Vegas, Henderson, NV 89014"
6132,2014-11-07 00:00:00,Worker killed in fall from roof.,44.4996971,-105.4692861,"Western Industrial Contractors, Inc., Gillette, WY 82718"
6133,2014-11-07 00:00:00,Worker killed in motor vehicle collision.,43.2234327,-77.4242323,"Xerox Corporation, Webster, NY 14580"
6134,2014-11-06 00:00:00,Worker fatally crushed by compactor that fell from tractor trailer during unloading.,38.040024,-78.45644999999999,"250 Pantops Mountain Road S.L. Williamson Company Inc., Charlottesville, VA 22901"
6135,2014-11-06 00:00:00,Worker fatally crushed between elevator car and top of shaft.,34.1152012,-118.244206,"Amtech Elevator Service, Beverly Hills, CA 90212"
6136,2014-11-06 00:00:00,Worker fatally crushed between top of elevator and shaft.,33.926749,-118.110089,"Amtech Elevator Service, Downey, CA 90241"
6137,2014-11-06 00:00:00,Worker struck and killed by vehicle.,29.736011,-95.56635999999999,"Brown and Gay Engineers Inc., Houston, TX 77020"
6138,2014-11-06 00:00:00,Worker killed in fall down elevator shaft.,36.1161685,-115.174499,"Caesars Palace, Las Vegas, NV 89109"
6139,2014-11-06 00:00:00,Worker killed in fall fom bucket truck.,37.2936691,-98.03055069999999,"Kelly's Salvage, Harper, KS 67058"
6140,2014-11-06 00:00:00,Worker killed in fall from ladder.,38.7297175,-93.566086,"Midwest Roofing LLC, Whiteman AFB, MO 65305"
6141,2014-11-06 00:00:00,Worker asphyxiated when clothing became caught in motor drive shaft of bowling lane pin setter.,39.3140308,-84.5597798,"Northwest Lanes, Fairfield, OH 45014"
6142,2014-11-06 00:00:00,Worker fatally crushed in winding machine.,42.17599999999999,-75.426,"Oquaga Creek State Park, Sanford, NY  13754"
6143,2014-11-06 00:00:00,Worker fatally crushed by paving roller that slid off trailer.,38.040024,-78.45644999999999,"SL Williamson Company, Inc., Charlottesville, Virginia 22910"
6144,2014-11-05 00:00:00,Worker fatally crushed between water tank and bucket of  backhoe.,30.2117364,-92.37251189999999,"Bryan Francis Energy Services LLC, Crowley, LA 70527"
6145,2014-11-04 00:00:00,Worker struck and killed by falling tree.,34.5106609,-89.93981169999999,"Billingsley Auction Sale Inc., Como, MS 38619"
6146,2014-11-04 00:00:00,Worker drowned when excavator/track hoe fell off boat ramp.,40.7768621,-91.47766179999999,"JDM Contracting, Middletown, IA 52638"
6147,2014-11-04 00:00:00,Worker killed in fuel cell explosion.  ,43.0438564,-83.3108104,"Lapeer Industries, Lapeer, MI 48446"
6148,2014-11-04 00:00:00,Worker fatally crushed under vehicle while making repairs.,34.3165463,-83.86853579999999,"Parks Volkswagen Repair, Gainesville, GA 30501"
6149,2014-11-04 00:00:00,Worker struck and killed by dump truck in construction work zone. ,43.7034805,-70.4077447,"Shaw Brothers Construction Inc., York, ME 03909"
6150,2014-11-04 00:00:00,Worker died from complications related to fall on a wet floor and breaking leg.  ,38.1510386,-91.2495155,"Town & Country Supermarkets, Rolla, MO 65401"
6151,2014-11-04 00:00:00,Worker struck and killed by vehicle.,37.4934611,-122.2365354,"Uber, Union City, CA 94587"
6152,2014-11-04 00:00:00,Worker fatally crushed by pile driver. ,34.3106719,-86.31477199999999,"Weaver & Weaver Construction, Guntersville, AL 35976"
6153,2014-11-03 00:00:00,Worker electrocuted while pulling a power line from roll.,39.8270237,-80.566467,"Davis H. Elliot Company Inc., Cameron, WV 26033"
6154,2014-11-03 00:00:00,Worker killed by exposure to cyanide.,39.9912635,-75.1097351,"James Abbott Inc., Philadelphia, PA 19134"
6155,2014-11-03 00:00:00,Worker struck and killed by tape measure that fell from skyscraper.,40.7218318,-74.0447003,"Living Right Trucking LLC, Jersey City, NJ 07302"
6156,2014-11-03 00:00:00,Worker tripped and suffered fatal injuries in fall at worksite.,33.7073908,-117.7666567,"SB Electrical Innovations, Irvine, CA 92620"
6157,2014-11-02 00:00:00,Worker struck and killed by pipe.,31.8826111,-102.2730126,"Helmerich and Payne International Drilling Company, Andrews, TX 79714"
6158,2014-11-02 00:00:00,Worker killed in fall from freeway bridge.,30.0551055,-95.69583180000001,"Odebrecht USA, Cypress, TX 77433"
6159,2014-11-02 00:00:00,Worker drowned when vehicle collison pushed van into lake.,29.988198,-90.06365199999999,"Traffic Solutions Inc., New Orleans, LA 70122"
6160,2014-11-01 00:00:00,Worker struck and killed by truck.,43.2217779,-85.9078507,"Binkard Trucking LLC, Ravenna, MI 49451"
6161,2014-10-31 00:00:00,Worker struck and killed by truck that was backing up.,38.7745565,-75.13934979999999,"Blue Hen Pumping LLC, Lewes, DE 19958"
6162,2014-10-31 00:00:00,Worker breaking overhead seed jam in storage container fatally engulfed when seeds became dislodged and fell.,30.80572209999999,-83.8187994,"Boston Gin Company, Boston, GA 31626"
6163,2014-10-31 00:00:00,Worker killed in fall through floor opening.,43.4013478,-94.8391532,"City of Estherville, Estherville, IA 51334 "
6164,2014-10-31 00:00:00,Worker killed when when street sweeper overturned.,35.3899526,-120.6092971,"Performance Sweeping Inc., Santa Margarita, CA 93453"
6165,2014-10-31 00:00:00,Pilot killed in plane crash.,35.0561988,-118.1612742,"Scaled Composites LLC, Cantil, CA 93519"
6166,2014-10-31 00:00:00,Worker fatally crushed by roller that fell from trailer.  ,38.040024,-78.45644999999999,"SL Williamson Company, Inc., Charlottesville, Virginia 22901"
6167,2014-10-30 00:00:00,Worker struck and killed by vehicle.,37.5011352,-121.9513774,"Bay Area Traffic Solutions, Fremont, CA 94538"
6168,2014-10-30 00:00:00,Worker struck and killed by motor vehicle.,37.483566,-121.944976,"Covenant Care, Fremont, CA 94538"
6169,2014-10-30 00:00:00,Worker killed in plane crash.,37.657179,-97.4111209,"Flight Safety International Inc., Wichita, KS 67209"
6170,2014-10-30 00:00:00,Worker struck and killed while loading metal into train cars.,38.04301359999999,-97.93150759999999,"Midwest Iron & Metal Company, Hutchinson, KS 67501"
6171,2014-10-30 00:00:00,Worker fatally crushed between tractor trailer and tandem.,38.3027381,-85.520393,"Performance Food Group Customized Distribution, Florence, KY 41042"
6172,2014-10-30 00:00:00,Worker fatally shot.,33.0414157,-96.7355561,"Pizza Hut of America, Plano, TX 75075"
6173,2014-10-30 00:00:00,Worker performing tree trimming struck and killed by tree branch. ,39.727882,-76.4519078,"Rogers and Son Lawn Care & Landscaping LLC, Fawn Grove, PA 17321"
6174,2014-10-30 00:00:00,Worker killed in oil storage tank explosion.,41.087021,-104.954588,"Tri State Oil Reclaimers, Inc., Cheyenne, WY 82001"
6175,2014-10-29 00:00:00,Worker struck and killed by construction vehicle.,40.5944059,-74.0711359,"STV Group Inc., Staten Island, NY 10305"
6176,2014-10-28 00:00:00,Worker caught and fatally crushed by conveyor while cleaning pulley.,30.2333727,-92.0912445,"Scott Materials Inc., Scott, LA 70583"
6177,2014-10-27 00:00:00,Worker painting house killed in fall from bay window.,39.101225,-74.71766219999999,"A.B. Painting LLC, Avalon, NJ 08202"
6178,2014-10-27 00:00:00,Worker killed in fall from tree.,37.3798839,-77.673565,"Berlin Tree Service, Chesterfield, VA  23832"
6179,2014-10-27 00:00:00,Worker killed in fall from tree.,37.3798839,-77.673565,"Berlin Tree Service, Chesterfield, VA 23832"
6180,2014-10-27 00:00:00,Worker crushed by lumber banding and strapping machine while trying to clear jam.,32.435704,-81.776894,"Claude Howard Lumber Company Inc., Statesboro, GA 30459"
6181,2014-10-27 00:00:00,Worker killed in fall from scissor lift while operating gas-powered pressure washer in enclosed space.,39.4380978,-119.76045,"Easy Wash LLC, Reno, NV 89521"
6182,2014-10-27 00:00:00,Worker struck and killed by falling tree limb.,37.2295733,-80.4139393,"Foggy Mountain Outdoor Maintenance - Curb Appeal Dba, Blacksburg, VA 24060"
6183,2014-10-27 00:00:00,Worker struck and killed by tree.,37.1298517,-80.4089389,"Foggy Mountain Outdoor Maintenance/Curb Appeal, Christiansburg, VA 24073"
6184,2014-10-27 00:00:00,Worker struck and killed by loader.   ,36.4370083,-85.24246219999999,"Frank Garretson DBA Garretson Farms, Monroe, TN 38573"
6185,2014-10-27 00:00:00,Worker struck and killed by front end loader. ,35.4931259,-85.895173,"Frank Garretson, Morrison, TN 37357"
6186,2014-10-27 00:00:00,Apprentice worker electrocuted while attaching lightning arresting equipment to power line.,40.8337029,-75.7138008,"Harlan Electric Company, Lehighton, PA 18235"
6187,2014-10-27 00:00:00,Worker fatally crushed by backhoe boom.,33.4182174,-111.9952156,"Site Utility Systems LLC, Laveen, AZ 85339"
6188,2014-10-27 00:00:00,Worker fatally crushed between back hoe and outrigger.,33.4175074,-111.9887472,"Site Utility Systems LLC, Phoenix, AZ 85339"
6189,2014-10-27 00:00:00,Worker fatally crushed by vault door that fell off hinges.,36.6987493,-78.9013987,"Town of South Boston, South Boston, VA 24592"
6190,2014-10-25 00:00:00,Worker electrocuted when aerial lift contacted power lines.,33.44360959999999,-112.2848253,"Pepsico, Tolleson, AZ 85353"
6191,2014-10-24 00:00:00,Worker killed in fall through hole in floor.,35.1723696,-90.00908860000001,"Chandler  Demolition Co. Inc., Memphis, TN 38104"
6192,2014-10-24 00:00:00,Worker killed in fall on floor.,41.7204039,-85.8085607,"Mpr Corp DBA Fabric Services, Bristol, NV 46507                 "
6193,2014-10-24 00:00:00,Worker fatally crushed by truck bed. ,40.2720151,-81.8595756,"Neville Wright, Coshocton, OH 43812"
6194,2014-10-24 00:00:00,Officer fatally shot by suspect in the line of duty.,38.58933100000001,-121.417447,"Sacramento County Sheriffs Department, Sacramento, CA 95825"
6195,2014-10-24 00:00:00,Worker fatally shot during traffic stop.,38.5848234,-121.4955266,"Sacramento Sheriff's Department, Sacramento, CA 95814"
6196,2014-10-24 00:00:00,Two workers killed in fall from scaffold when attachment line failed.,39.5069974,-84.74523099999999,"V & T Painting LLC, Oxford, OH 45056"
6197,2014-10-24 00:00:00,Worker went into respiratory arrest and died from exposure to chemical particulates.,37.22838429999999,-80.42341669999999,"Virginia Tech, Blacksburg, VA 24061"
6198,2014-10-23 00:00:00,Temporary worker killed in fall from third floor loading platform.,40.3141259,-88.1856734,"Bell Sports, Rantoul, IL 61866"
6199,2014-10-23 00:00:00,Worker elecrocuted while conducting diagnostic testing on transformer. ,29.1516143,-82.0754455,"Duke Energy Florida Inc., Reddick, FL 32686"
6200,2014-10-23 00:00:00,"Wolrer killed in vehicle collision.
",32.064226,-102.0321969,"GOT Energy Services LLC, Midland, TX 79702"
6201,2014-10-23 00:00:00,Student worker fatally crushed after being caught and pulled by overhead gantry crane. ,33.2300841,-87.5102692,"Nucor Steel Tuscaloosa Inc., Tuscaloosa, AL 35404"
6202,2014-10-23 00:00:00,Worker fatally crushed under truck wheels.,41.70526,-93.58503499999999,"Wal-Mart Transportation, Ankeny, IA 50021"
6203,2014-10-23 00:00:00,Worker fatally crushed by combine.,43.0143164,-84.26382160000001,"Zmitko Farms, Owosso, MI 48867"
6204,2014-10-22 00:00:00,Worker fatally crushed by forklift.,38.185822,-85.693291,"AAA Cooper Transportation Inc., Louisville, KY 40218"
6205,2014-10-22 00:00:00,Two workers drowned in pump pit that filled with water due to pump leak.,31.6395026,-106.2757514,"Cubic Water LLC, El Paso, TX 79927"
6206,2014-10-22 00:00:00,Worker in vehicle struck and killed by a train. ,48.3172413,-102.3904515,"Houston Engineering, Stanley, ND 58784"
6207,2014-10-22 00:00:00,Worker electrocuted in mechanical house.,36.663015,-93.15729499999999,"Lake Taneycomo Woods Development Improvement Association, Branson, MO 65615"
6208,2014-10-21 00:00:00,Worker struck and killed by part of high pressure line that released from it's threaded connection.,39.45192249999999,-108.0528529,"Cyclone Drilling Inc., Parachute, CO 81635"
6209,2014-10-21 00:00:00,Worker struck and killed by compressed air line that failed under test pressure.,32.7562463,-91.8723497,"Ivey Mechanical LLC, Bastrop, LA 71220"
6210,2014-10-21 00:00:00,Worker fatally crushed beween equipment in storage room. ,37.5009695,-122.2463096,"The House San Carlos, San Carlos, CA 94070"
6211,2014-10-20 00:00:00,Tow truck driver struck and killed by passing vehicle.,44.5721839,-91.22738,"David E. Wilkens Inc., Osseo, WI 54758"
6212,2014-10-20 00:00:00,Worker drowned when tractor overturned in pond. ,31.3851954,-83.2229323,"Harold Billingham, Alapaha, GA 31622"
6213,2014-10-19 00:00:00,Worker killed in fall from tree. ,39.4732217,-121.2691283,"Chanthavy Chanthapaseuth, Brownsville, CA 95919"
6214,2014-10-19 00:00:00,Worker killed in truck collision.,31.03882909999999,-104.8375736,"Madron Services Inc., Van Horn, TX 79855"
6215,2014-10-17 00:00:00,Worker struck and killed by tractor trailer.,40.450195,-104.785211,"Duran Excavating Inc., Boulder, CO 80302"
6216,2014-10-17 00:00:00,Worker struck and killed by ice in ice room.,33.1479208,-94.981302,"JBS Pilgrims, Mount Pleasant, TX 75455"
6217,2014-10-17 00:00:00,Worker pinned and fatally crushed between truck and embankment wall.,32.517932,-97.299841,"Rambo Contracting Inc., North Richland Hills, TX 76180"
6218,2014-10-16 00:00:00,Worker fatally crushed between truck and tree.,39.7189465,-74.24487359999999,"B D Movers Inc., Tabernacle, NJ 08088"
6219,2014-10-16 00:00:00,Worker drowned in residential pool.,37.2820437,-122.0043701,"Bluesky  Pool Service and Repair, Saratoga, CA 95070"
6220,2014-10-16 00:00:00,Worker performing welding electrocuted after contacting energized lines.,39.6744005,-84.2733494,"Cohen Brothers Inc., Miamisburg, OH 45342"
6221,2014-10-16 00:00:00,Worker killed in fall from roof.,35.70562940000001,-78.6604701,"Court Construction Inc., Raleigh, NC  27603"
6222,2014-10-16 00:00:00,Worker killed in fall from ladder.,13.5248362,144.8232653,"Hagens Inc., Dededo, GU 96912"
6223,2014-10-16 00:00:00,Worker struck and killed by truck.,39.760786,-121.83372,"Human Resource Solutions, Vina, CA 96092"
6224,2014-10-16 00:00:00,Three workers hospitalized following partial collapse of truss system they were installing.,38.250082,-85.53389,"Kentucky Builders, Louisville, KY  40243"
6225,2014-10-16 00:00:00,Worker died from heat stroke.,35.0535496,-80.82116959999999,"Saul Cruz Gallegos dba Saul Cruz Roofing, Charlotte, NC   28277"
6226,2014-10-16 00:00:00,Worker killed in fall from tree.,39.0108305,-76.6334862,"World Tree Experts, Crownsville, MD 21032"
6227,2014-10-15 00:00:00,Worker struck and killed by falling tree.,36.3033521,-119.3831026,"Gonzaoo Torrez, Visalia, CA 93277         "
6228,2014-10-15 00:00:00,Worker electrocuted while removing security light.,33.594352,-102.38334,"K-Bar Texas Electric Inc., Sundown, TX 79372"
6229,2014-10-15 00:00:00,Worker operating lawnmower drowned when equipment fell into canal.,26.1544576,-80.2711588,"Mainguy Environmental Care Inc., Plantation, FL 33322"
6230,2014-10-15 00:00:00,Worker running telecommunications cable electrocuted after  contacting power lines.,33.4662328,-94.2885306,"Vyve Broadband A LLC, Hooks, TX 75561"
6231,2014-10-14 00:00:00,Worker killed in fall from extension ladder.,39.9311729,-75.0260667,"300 MPW LLC, Cherry Hill, NJ 08002"
6232,2014-10-14 00:00:00,Road construction worker struck and killed motor vehicle. ,41.5628294,-83.65382439999999,"DG Slurry Seal of Toledo, Maumee, OH 43537"
6233,2014-10-14 00:00:00,Worker killed in fall from vault.,36.5493901,-82.56236969999999,"Erwin Resins Solutions LLC (Energy Solutions), Kingsport, TN 37662"
6234,2014-10-14 00:00:00,Worker struck and killed by electrical cabinet that fell from forklift.,33.9025669,-84.25421949999999,"Michael Scott Moseley, Doraville, GA 30340"
6235,2014-10-14 00:00:00,Worker installing chimney liner killed in fall from extension ladder.,42.396539,-82.95668900000001,"Supreme Heating and Cooling, Detroit, MI 48224         "
6236,2014-10-13 00:00:00,Truck driver killed in vehicle collision.,41.395594,-89.90392,"Brackenridge Trucking Inc., Annawan, IL 61234"
6237,2014-10-13 00:00:00,Three workers hospitalized for injuries after performing firefighting activities.,41.7665502,-72.6757236,"City of Hartford Hartford, CT 06103"
6238,2014-10-12 00:00:00,Worker asphyiaxted by carbon dioxide leaking from drink syrup box. ,42.4197584,-83.4720883,"Moose Lodge, Northville, MI  48168"
6239,2014-10-11 00:00:00,Worker struck and killed by motor vehicle.,26.1882567,-80.28650209999999,"ARC Broward, Southwest Ranches, FL 33330"
6240,2014-10-11 00:00:00,Worker engaged in tree trimming struck and killed by falling branches.,36.3033521,-119.3831026,"Gonzaoo Torrez, Visalia, CA 93277"
6241,2014-10-11 00:00:00,Worker riding lawnmower struck and killed by car.,38.8271089,-94.7898731,"Kansas Land Management, Lenexa, KS 66062"
6242,2014-10-10 00:00:00,Worker fatally crushed by dock plate.,39.40128869999999,-76.6079432,"Artemis Properties Inc., Baltimore, MD 21201"
6243,2014-10-10 00:00:00,Worker operating wood chipper on the side of road struck and killed by vehicle.,38.568116,-121.433065,"Haman Landscape and Tree, Sacramento, CA 95819"
6244,2014-10-10 00:00:00,Worker fatally crushed underneath bus.,39.4065766,-88.8014791,"Shelbyville CUSD #4 - Bus Garage, Shelbyville, IL 62565"
6245,2014-10-10 00:00:00,Worker on construction site killed in fall from ladder.,38.8521413,-77.3755503,"Wolf's Fire Protection, Fairfax, VA 22030"
6246,2014-10-09 00:00:00,Worker killed in fall from semi-trailer.,41.31299720000001,-81.9468279,"Fabrizi Disposal Inc., Columbia Station, OH 44028"
6247,2014-10-09 00:00:00,Worker killed in fall from a bucket truck.,39.9858063,-75.5917049,"Lenni Electric Inc., Boothwyn, PA 19061"
6248,2014-10-09 00:00:00,Worker struck and killed by load that fell from crane.,42.17722,-96.7008704,"Northeast Nebraska Automation Inc., Thurston, NE 68062"
6249,2014-10-09 00:00:00,Worker struck and killed by truck.,39.8333929,-105.0019132,"Petroleum Field Services, Lochbuie, CO 80603"
6250,2014-10-09 00:00:00,Worker driving truck stuck and killed by train.,48.3444663,-103.1651845,"Site Energy (USA) Inc., Ray, ND 58849"
6251,2014-10-09 00:00:00,Worker struck and killed by semi tire that exploded during inflation.,28.3325002,-98.1175054,"Ted's Fleet Service, George West, TX 78022"
6252,2014-10-08 00:00:00,Worker died after falling and striking head against paving machine.,42.7272032,-92.4668511,"City of Waverly , Waverly, IA  50677"
6253,2014-10-08 00:00:00,Worker died from multiple bee stings.,31.3437567,-109.5524854,"Douglas ARC, Douglas, AZ 85608                                             "
6254,2014-10-08 00:00:00,Worker killed in fall from lift basket.,39.120354,-76.822738,"Sunbelt Rentals Inc., Laurel, MD 20723                                            "
6255,2014-10-07 00:00:00,Worker killed in vehicle collision.,42.3792122,-83.2880591,"Altria Group Distribution Co., Redford, MI 48239"
6256,2014-10-07 00:00:00,Worker killed in fall from bucket lift.,44.04612530000001,-82.994114,"Andreski Huron Tree Service LLC, Port Austin, MI 48467"
6257,2014-10-07 00:00:00,Worker killed performing firefighting activities. ,41.7665502,-72.6757236,"City of Hartford Hartford, CT 06103"
6258,2014-10-07 00:00:00,Worker fatally crushed by bulldozer.,42.4749887,-95.78556499999999,"Holly A Brown Construction, Correctionville, IA 51016"
6259,2014-10-07 00:00:00,Crane operator pinned and fatally crushed by casting machinery.,32.9183227,-85.12037509999999,"Kia Motors Manufacturing Georgia Inc., West Point, GA 31833"
6260,2014-10-07 00:00:00,Worker repairing roof killed in fall.,41.05292619999999,-80.6303234,"Roof Rite Inc., Youngstown, OH 44509"
6261,2014-10-06 00:00:00,Worker installing conduit killed in fall.,35.347185,-119.004067,"Durango Tires & Wheels, Bakersfield, CA 93307"
6262,2014-10-06 00:00:00,Worker killed in fall from ladder.,39.0992398,-84.47763719999999,"HRC Construction LLC, Bellevue, KY 41073"
6263,2014-10-06 00:00:00,Oil rig worker struck and killed by pipe.,31.5995747,-90.4432873,"Loomis International Inc., Brookhaven, MS 39603"
6264,2014-10-06 00:00:00,Worker struck and killed by vehicle after falling from back of pick-up truck.,33.1212321,-97.1833475,"MD Golden Tree Maintenance LLC, Argyle, TX 76226"
6265,2014-10-06 00:00:00,Tractor trailer driver killed in vehicle collision.,29.3603778,-82.4557887,"Tidewater Trucking Inc., Bell, FL 32619"
6266,2014-10-05 00:00:00,Worker killed in fall from extension ladder while cutting tree branch.,41.804486,-71.488867,"De Balsi Tree & Landscape Inc., Johnston, RI 02919"
6267,2014-10-04 00:00:00,Worker struck and killed by truck backing up.,38.6353964,-90.18362350000001,"Antler Trucking Company, St. Louis, MO 63102"
6268,2014-10-03 00:00:00,Worker electrocuted while repairing parking lot light pole. ,26.798898,-80.0926467,"Altima Lighting Inc., Boynton Beach, FL 33426"
6269,2014-10-03 00:00:00,Worker killed when pickup truck rolled over.,35.8761665,-101.9736643,"Rose Rock Midstream Field services, Dumas, TX 79029"
6270,2014-10-03 00:00:00,Worker struck and killed by motor vehicle.,42.9505113,-85.8520535,"Trees Inc., Grand Rapids, MI 49534"
6271,2014-10-03 00:00:00,Mail carrier killed in vehicle collision.,44.59370089999999,-96.0652525,"US Postal Service, Taunton, MN 56291"
6272,2014-10-02 00:00:00,Worker fatally crushed between truck and dock lift.,33.6736846,-84.4440728,"Design Print and Display Group, Atlanta, GA 30304"
6273,2014-10-02 00:00:00,Worker killed in fall from tire rack.,35.347185,-119.004067,"Durango Tire & Wheels Bakerfield, CA  93307"
6274,2014-10-02 00:00:00,Worker struck and killed by vehicle after falling from back of truck.,37.7729273,-122.2143323,"Henco Oakland, CA 94601"
6275,2014-10-02 00:00:00,Dump truck driver killed when vehicle rolled over. ,30.3382117,-81.41798700000001,"Jax Dirtworks Inc., Saint Augustine, FL 32095"
6276,2014-10-02 00:00:00,Worker struck and killed by loader bucket.,31.806585,-83.485867,"WBT Farms Services Inc., Rebecca, GA 31783"
6277,2014-10-01 00:00:00,Two workers killed in trench collapse. ,40.909229,-74.398173,"Bednar Landscape Services Inc., Boonton, NJ 07005"
6278,2014-10-01 00:00:00,Worker electrocuted while installing duct work in residential attic.,30.2915328,-97.76883579999999,"Conservation Services Inc., Austin, TX 78703"
6279,2014-10-01 00:00:00,Worker fatally shot while servicing ATM. ,39.11728189999999,-84.5300827,"Diebold Inc., Cincinnati, OH 45214"
6280,2014-10-01 00:00:00,Worker died from chemical burns after being sprayed with sodium hydroxide.,39.747058,-80.8509207,"Eagle Natrium Llc, 15696 Energy Road State Route 2 Proctor, WV 26055"
6281,2014-10-01 00:00:00,Worker electrocuted after contacting energized wire. ,34.4814669,-88.668763,"HM Richards Inc., Guntown, MS 38849"
6282,2014-10-01 00:00:00,Employee fatally shot by coworker. ,40.9153362,-81.10593089999999,"Luna's Restaurant & Deli LLC, Alliance, OH 44601"
6283,2014-10-01 00:00:00,Worker killed in vehicle collision.,32.7524617,-100.9186707,"Midwestern Vacuum Truck Co., Snyder, TX 79549"
6284,2014-10-01 00:00:00,Company owner killed when soil compactor tipped over.,39.5309389,-76.6458043,"Mike Backhoe Services, Sparks, MD 21152"
6285,2014-10-01 00:00:00,Worker killed in vehicle collision.,39.974975,-82.9556147,"Mill Tech LLC, Richwood, OH 43344"
6286,2014-10-01 00:00:00,Company owner killed in fall from roof of van. ,41.7467619,-87.76073799999999,"Pawel Chuboda Construction, Burbank, IL 60459"
6291,2/21/2011,Worker at a soda bottling company was found dead inside a walk-in freezer.,45.5627812,-94.2141547,"Viking Coca Cola Bottling Company, St. Cloud, MN 56303"
